FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
1351,1990,5,31,5/31/1990,17:41:00,3,TX,48,3,0,0,6,0,-101.05,36.17,-100.8,36.2,14,1407,Tornado,#FFAA00
1352,1990,5,31,5/31/1990,17:41:00,3,TX,48,3,0,0,6,0,-101.05,36.17,-100.8,36.2,14,1407,Tornado,#FFAA00
1353,1990,5,31,5/31/1990,17:41:00,3,TX,48,3,0,0,6,0,-101.05,36.17,-100.8,36.2,14,1407,Tornado,#FFAA00
1354,1990,5,31,5/31/1990,19:15:00,3,TX,48,2,0,0,6,0,-101.3,36.17,-101.18,36.2,5.5,600,Tornado,#008000
1355,1990,5,31,5/31/1990,19:15:00,3,TX,48,2,0,0,6,0,-101.3,36.17,-101.18,36.2,5.5,600,Tornado,#008000
1356,1990,5,31,5/31/1990,19:15:00,3,TX,48,2,0,0,6,0,-101.3,36.17,-101.18,36.2,5.5,600,Tornado,#008000
1357,1990,5,31,5/31/1990,21:45:00,3,TX,48,2,0,0,5,0,-100.97,36.08,-100.85,36.05,3,450,Tornado,#008000
1358,1990,5,31,5/31/1990,21:45:00,3,TX,48,2,0,0,5,0,-100.97,36.08,-100.85,36.05,3,450,Tornado,#008000
1359,1990,5,31,5/31/1990,21:45:00,3,TX,48,2,0,0,5,0,-100.97,36.08,-100.85,36.05,3,450,Tornado,#008000
1360,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1361,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1362,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1363,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1364,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1365,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1366,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1367,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1368,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1369,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1370,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1371,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
1372,1990,6,1,6/1/1990,16:20:00,3,TX,48,4,21,2,7,0,-102.35,31.08,-101.95,30.85,22,1233,Tornado,#FF0000
